Myctophiformes_Myctophidae_Diaphus_termophilus_EPLATE_49_E01,Diaphus
Galaxiiformes_Galaxiidae_Lovettia_sealii_EPLATE_25_B10,Lovettia
Galaxiiformes_Galaxiidae_Galaxiella_nigrostriata_71,Galaxiella
Galaxiiformes_Galaxiidae_Galaxias_truttaceus_EPLATE_25_B09,Galaxias
Galaxiiformes_Galaxiidae_Galaxias_maculatus_73,Galaxias
Osmeriformes_Osmeridae_Mallotus_villosus_GCA_903064625.1,Mallotus
Osmeriformes_Osmeridae_Spirinchus_thaleichthys_75,Spirinchus
Osmeriformes_Osmeridae_Thaleichthys_pacificus_76,Thaleichthys
Osmeriformes_Osmeridae_Osmerus_eperlanus_77,Osmerus
Osmeriformes_Osmeridae_Osmerus_mordax_EPLATE_44_E11,Osmerus
Osmeriformes_Plecoglossidae_Plecoglossus_altivelis_EPLATE_44_G03,Plecoglossus
Osmeriformes_Salangidae_Salanx_sp1_EPLATE_64_D11,Salanx
Osmeriformes_Salangidae_Salanx_chinensis_GCA_010882115.1,Salanx
Osmeriformes_Salangidae_Protosalanx_hyalocranius_82,Protosalanx
Stomiatiformes_Phosichthyidae_Vinciguerria_nimbaria_EPLATE_53_C11,Vinciguerria
Stomiatiformes_Phosichthyidae_Vinciguerria_attenuata_EPLATE_53_D11,Vinciguerria
Stomiatiformes_Phosichthyidae_Vinciguerria_attenuata_EPLATE_53_B11,Vinciguerria
Stomiatiformes_Sternoptychidae_Maurolicus_mucronatus_86,Maurolicus
Stomiatiformes_Sternoptychidae_Maurolicus_muelleri_EPLATE_24_C05,Maurolicus
Stomiatiformes_Sternoptychidae_Maurolicus_japonicus_EPLATE_56_F05,Maurolicus
Stomiatiformes_Sternoptychidae_Sternoptyx_pseudodiaphana_EPLATE_18_G07,Sternoptyx
Stomiatiformes_Sternoptychidae_Sternoptyx_diaphana_EPLATE_18_E07,Sternoptyx
Stomiatiformes_Sternoptychidae_Argyropelecus_hemigymnus_EPLATE_53_D08,Argyropelecus
Stomiatiformes_Sternoptychidae_Argyropelecus_affinis_EPLATE_18_F08,Argyropelecus
Stomiatiformes_Sternoptychidae_Argyropelecus_gigas_EPLATE_53_B08,Argyropelecus
Stomiatiformes_Sternoptychidae_Argyropelecus_aculeatus_EPLATE_33_F02,Argyropelecus
Stomiatiformes_Sternoptychidae_Argyropelecus_olfersii_EPLATE_18_H09,Argyropelecus
Stomiatiformes_Sternoptychidae_Argyropelecus_sladeni_EPLATE_53_E08,Argyropelecus
Stomiatiformes_Gonostomatidae_Diplophos_rebainsi_EPLATE_53_F09,Diplophos
Stomiatiformes_Gonostomatidae_Diplophos_taenia_EPLATE_18_F09,Diplophos
Stomiatiformes_Gonostomatidae_Diplophos_australis_EPLATE_53_G09,Diplophos
Stomiatiformes_Gonostomatidae_Margrethia_valentinae_EPLATE_53_D10,Margrethia
Stomiatiformes_Gonostomatidae_Sigmops_bathyphilus_EPLATE_53_C10,Sigmops
Stomiatiformes_Gonostomatidae_Gonostoma_atlanticum_EPLATE_53_A10,Gonostoma
Stomiatiformes_Gonostomatidae_Sigmops_elongatus_EPLATE_53_H09,Sigmops
Stomiatiformes_Sternoptychidae_Polyipnus_ruggeri_EPLATE_53_B09,Polyipnus
Stomiatiformes_Sternoptychidae_Argyripnus_atlanticus_EPLATE_18_H06,Argyripnus
Stomiatiformes_Sternoptychidae_Argyripnus_iridescens_EPLATE_53_F08,Argyripnus
Stomiatiformes_Phosichthyidae_Ichthyococcus_australis_EPLATE_53_E10,Ichthyococcus
Stomiatiformes_Phosichthyidae_Woodsia_meyerwaardeni_EPLATE_53_E11,Woodsia
Stomiatiformes_Phosichthyidae_Phosichthys_argenteus_EPLATE_53_A11,Phosichthys
Stomiatiformes_Stomiidae_Chauliodus_sloani_EPLATE_18_A09,Chauliodus
Stomiatiformes_Stomiidae_Stomias_affinis_EPLATE_18_G08,Stomias
Stomiatiformes_Stomiidae_Stomias_boa_EPLATE_24_B12,Stomias
Stomiatiformes_Stomiidae_Stomias_gracilis_EPLATE_53_F12,Stomias
Stomiatiformes_Stomiidae_Neonesthes_microcephalus_EPLATE_53_B12,Neonesthes
Stomiatiformes_Stomiidae_Borostomias_antarcticus_115,Borostomias
Stomiatiformes_Stomiidae_Rhadinesthes_decimus_EPLATE_53_A12,Rhadinesthes
Stomiatiformes_Stomiidae_Astronesthes_illuminatus_EPLATE_53_G11,Astronesthes
Stomiatiformes_Stomiidae_Astronesthes_boulengeri_EPLATE_53_F11,Astronesthes
Stomiatiformes_Stomiidae_Photostomias_tantillux_EPLATE_18_D09,Photostomias
Stomiatiformes_Stomiidae_Bathophilus_abarbatus_EPLATE_53_G12,Bathophilus
Stomiatiformes_Stomiidae_Pachystomias_microdon_121,Pachystomias
Stomiatiformes_Stomiidae_Malacosteus_niger_EPLATE_18_A10,Malacosteus
Stomiatiformes_Stomiidae_Malacosteus_australis_EPLATE_53_C12,Malacosteus
